Complexity metrics,Sun, 24 Mar 2019 23:16:23 EDT
Method,ev(G),v(G)
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.afterInvocationAuthorizerCheckWithAllowedResult()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.afterInvocationAuthorizerCheckWithDeniedResult()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.afterInvocationAuthorizerWithVoidReturnType()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.afterInvocationAuthorizerWithoutReturnType()",1,2
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.deploy()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorAllowsTest()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorDeniesTest()",1,3
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorIgnoresUnsecuredMethods()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorTestOnMethodsAllows()",1,1
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorTestOnMethodsDenies()",1,3
"org.apache.deltaspike.test.security.impl.authorization.securityparameterbinding.SecurityParameterBindingTest.simpleInterceptorThrowsExceptionWhenImproperlyAnnotated()",1,2
"org.apache.deltaspike.test.security.impl.authorization.util.SecurityUtilsTest.directCycleDetection()",1,1
"org.apache.deltaspike.test.security.impl.authorization.util.SecurityUtilsTest.indirectCycleDetection()",1,1
"org.apache.deltaspike.test.security.impl.authorization.util.SecurityUtilsTest.indirectCycleDetection6()",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsObserver.contextDestroyed(ServletContext)",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsObserver.contextInitialized(ServletContext)",1,2
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsObserver.getEventCount()",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsObserver.getEventLog()",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsTest.shouldReceiveServletContextInitializedEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.context.ServletContextEventsTest.testDeltaSpike676()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.getEventCount()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.getEventLog()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.requestDestroyed(HttpServletRequest)",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.requestInitialized(HttpServletRequest)",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.responseDestroyed(HttpServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsObserver.responseInitialized(HttpServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.sendRequest(URL)",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.shouldReceiveRequestDestroyedEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.shouldReceiveRequestInitializedEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.shouldReceiveResponseDestroyedEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.request.RequestResponseEventsTest.shouldReceiveResponseInitializedEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.CreateSessionServlet.doGet(HttpServletRequest,HttpServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.DestroySessionServlet.doGet(HttpServletRequest,HttpServletResponse)",2,2
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsObserver.getEventCount()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsObserver.getEventLog()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsObserver.sessionDestroyed(HttpSession)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsObserver.sessionInitialized(HttpSession)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.destroyHttpClient()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.initHttpClient()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.sendRequestToCreateSession(URL)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.sendRequestToDestroySession(URL)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.sendStatelessRequest(URL)",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.shouldReceiveDestroyedSessionEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.shouldReceiveInitializedSessionEvent()",1,1
"org.apache.deltaspike.test.servlet.impl.event.session.SessionEventsTest.statelessRequestDoesntEmitEvents()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.EarlyRequestInjectionFilter.destroy()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.EarlyRequestInjectionFilter.doFilter(ServletRequest,ServletResponse,FilterChain)",1,3
"org.apache.deltaspike.test.servlet.impl.producer.EarlyRequestInjectionFilter.init(FilterConfig)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.EarlyRequestInjectionTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.EarlyRequestInjectionTest.shouldInjectRequestIntoFilters()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletContextInjectionTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletContextInjectionTest.shouldInjectServletContext()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getHttpServletRequest()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getHttpServletResponse()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getHttpSession()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getPrincipal()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getServletRequest()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.getServletResponse()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setHttpServletRequest(HttpServletRequest)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setHttpServletResponse(HttpServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setHttpSession(HttpSession)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setPrincipal(Principal)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setServletRequest(ServletRequest)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionBean.setServletResponse(ServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionServlet.doGet(HttpServletRequest,HttpServletResponse)",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionServlet.logDetails(ServletOutputStream,String,Object)",1,2
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.responseFromServlet()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.shouldInjectHttpServletRequest()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.shouldInjectHttpServletResponse()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.shouldInjectHttpSession()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.shouldInjectServletRequest()",1,1
"org.apache.deltaspike.test.servlet.impl.producer.ServletObjectInjectionTest.shouldInjectServletResponse()",1,1
"org.apache.deltaspike.test.servlet.impl.resourceloader.WebResourceProviderTest.getDeployment()",1,1
"org.apache.deltaspike.test.servlet.impl.resourceloader.WebResourceProviderTest.testPropertiesWithAbsolutePath()",1,1
"org.apache.deltaspike.test.servlet.impl.resourceloader.WebResourceProviderTest.testStreamWithAbsolutePath()",1,1
"org.apache.deltaspike.test.servlet.impl.resourceloader.WebResourceProviderTest.testStreamWithFileInDirectory()",1,1
"org.apache.deltaspike.test.servlet.impl.resourceloader.WebResourceProviderTest.testStreamWithRelativePath()",1,1
"org.apache.deltaspike.test.servlet.impl.util.ArchiveUtils.getDeltaSpikeCoreAndServletModuleArchive()",1,1
"org.apache.deltaspike.test.testcontrol.CustomMockManager.getMock(Class<T>,Annotation...)",1,1
"org.apache.deltaspike.test.testcontrol.CustomMockManager.isIsCalled()",1,1
"org.apache.deltaspike.test.testcontrol.CustomMockManager.resetInternals()",1,1
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.boot()",1,1
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.getOrdinal()",1,1
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.setTestClass(Class)",1,5
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.setTestMethod(Method)",1,2
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.shutdown()",1,1
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.startScope(Class<? extends Annotation>)",1,1
"org.apache.deltaspike.test.testcontrol.InternalMyFacesTestContainerAdapter.stopScope(Class<? extends Annotation>)",1,1
"org.apache.deltaspike.test.testcontrol.InternalTestClassDeactivator.isActivated(Class<? extends Deactivatable>)",1,1
"org.apache.deltaspike.test.testcontrol.InternalTestMockFilter.isInternalPackage(String)",1,3
"org.apache.deltaspike.test.testcontrol.mock.shared.ApplicationScopedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.shared.ApplicationScopedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.shared.RequestScopedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.shared.RequestScopedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.shared.SessionScopedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.shared.SessionScopedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc001.MockedRequestScopedBeanTest.manualMock1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc001.MockedRequestScopedBeanTest.manualMock2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc002.MockedSessionScopedBeanTest.manualMock1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc002.MockedSessionScopedBeanTest.manualMock2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc003.MockedSessionScopedBean.setCount(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc003.MockedSessionScopedBeanAcrossMethodsTest.init()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc003.MockedSessionScopedBeanAcrossMethodsTest.manualMock1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc003.MockedSessionScopedBeanAcrossMethodsTest.manualMock2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc004.MockedApplicationScopedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc004.MockedApplicationScopedBeanTest.init()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc004.MockedApplicationScopedBeanTest.manualMock1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc005.MockedProducedBeanTest.manualMockForProducedBean1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc005.MockedProducedBeanTest.manualMockForProducedBean2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc005.ProducedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc005.ProducedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc005.ProducedBeanProducer.produceBean()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc006.MockedRequestScopedQualifiedBeanTest.manualMockWithQualifier()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc006.QualifiedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc006.QualifiedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc007.MockedProducedQualifiedBeanTest.manualMockWithQualifierForProducedBean1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc007.MockedProducedQualifiedBeanTest.manualMockWithQualifierForProducedBean2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc007.ProducedBean.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc007.ProducedBean.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc007.ProducedBeanProducer.produceBean()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.MockedTypedBeanTest.MockedTypedBean1and2.MockedTypedBean1and2(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.MockedTypedBeanTest.MockedTypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.MockedTypedBeanTest.MockedTypedBean3.MockedTypedBean3(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.MockedTypedBeanTest.MockedTypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.MockedTypedBeanTest.manualMockForTypedBeans()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.TypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.TypedBean1and2.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.TypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc008.TypedBean3.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.MockedTypedProducedBeanTest.MockedTypedBean1and2.MockedTypedBean1and2(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.MockedTypedProducedBeanTest.MockedTypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.MockedTypedProducedBeanTest.MockedTypedBean3.MockedTypedBean3(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.MockedTypedProducedBeanTest.MockedTypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.MockedTypedProducedBeanTest.manualMockT1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBean1and2.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBean3.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBeanProducer.produce1and2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc009.TypedBeanProducer.produce3()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc010.MockedRequestScopedBeanTest.mockitoMock1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc010.MockedRequestScopedBeanTest.mockitoMock2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc011.MockedRequestScopedBeanWithInjection.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc011.MockedRequestScopedBeanWithInjectionTest.manualMockWithInjection()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc012.MockedRequestScopedBeanWithInjection.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc012.MockedRequestScopedBeanWithInjectionTest.mixedMocksWithInjection1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc012.MockedRequestScopedBeanWithInjectionTest.mixedMocksWithInjection2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.MockedTypedProducedBeanTest.MockedTypedBean1and2.MockedTypedBean1and2(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.MockedTypedProducedBeanTest.MockedTypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.MockedTypedProducedBeanTest.MockedTypedBean3.MockedTypedBean3(int)",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.MockedTypedProducedBeanTest.MockedTypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.MockedTypedProducedBeanTest.manualMockT1()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBean1and2.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBean1and2.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBean3.getCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBean3.increaseCount()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBeanProducer.produce1and2()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc013.TypedBeanProducer.produce3()",1,1
"org.apache.deltaspike.test.testcontrol.mock.uc014.MockedTypedProducedBeanTest.MockedTypedBean1and2.getCount()",1,1
